StateAbbrev,fips5,year,drylandAg,pasture,active,lossDrylandAg,lossPasture,currentIrr_20152017_acres,totalLostDrylandAg,totalLostPasture,percentLost_drylandAg,percentLost_pasture
KS,20083,2033,0,0,63264.79201033723,0,6.109211845125733,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2034,13.433683516295778,0,63251.35832682093,13.433683516295778,6.109211845125733,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2035,0,0,63251.35832682093,13.433683516295778,6.109211845125733,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2036,11.548570659916992,0,63239.80975616102,24.98225417621277,6.109211845125733,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2037,2.274711533781128,0,63237.535044627235,27.2569657099939,6.109211845125733,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2038,1.9188081056411743,13.431832068811035,63222.18440445278,29.175773815635072,19.541043913936768,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2039,0,0,63222.18440445278,29.175773815635072,19.541043913936768,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2040,14.872724399412233,9.076261516360475,63198.23541853701,44.0484982150473,28.617305430297243,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2041,13.647948089859925,0,63184.58747044715,57.696446304907234,28.617305430297243,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2042,0,0,63184.58747044715,57.696446304907234,28.617305430297243,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2043,0,0,63184.58747044715,57.696446304907234,28.617305430297243,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2044,0,0,63184.58747044715,57.696446304907234,28.617305430297243,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2045,14.872341570663759,0,63169.71512887649,72.56878787557099,28.617305430297243,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2046,15.222299170480042,0,63154.49282970601,87.79108704605103,28.617305430297243,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2047,0,0,63154.49282970601,87.79108704605103,28.617305430297243,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2048,0,0.8727559621383667,63153.62007374387,87.79108704605103,29.49006139243561,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2049,0,0,63153.62007374387,87.79108704605103,29.49006139243561,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2050,20.957851379890137,13.606588498350526,63119.05563386563,108.74893842594116,43.09664989078613,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2051,0,0.523431327571106,63118.53220253806,108.74893842594116,43.62008121835724,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2052,14.131573371919556,0.6978605812826538,63103.70276858486,122.88051179786072,44.3179417996399,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2053,0,0,63103.70276858486,122.88051179786072,44.3179417996399,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2054,10.468120155091553,5.5832295324655155,63087.6514188973,133.34863195295227,49.90117133210541,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2055,0,0.17449912904510498,63087.476919768254,133.34863195295227,50.075670461150516,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2056,22.525645807449038,2.6175663428924563,63062.333707617916,155.87427776040133,52.693236804042975,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2057,2.6175751508343508,14.47916287209778,63045.23696959498,158.49185291123567,67.17239967614076,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2058,1.5745738280410768,5.081060087790581,63038.58133567915,160.06642673927675,72.25345976393133,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2059,0.34898172811706546,24.080921434799194,63014.151432516235,160.4154084673938,96.33438119873053,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2060,8.2016984179245,36.47020266783142,62969.47953143048,168.61710688531832,132.80458386656196,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2061,25.12747567623627,5.408551906858215,62938.94350384738,193.74458256155458,138.21313577342016,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2062,3.315156366521607,0,62935.62834748086,197.05973892807617,138.21313577342016,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2063,6.106661493484498,24.776972376156923,62904.74471361122,203.1664004215607,162.99010814957708,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2064,13.958833176805115,75.72614982731324,62815.0597306071,217.1252335983658,238.71625797689032,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2065,16.46660483868778,41.49343081928782,62757.099694949124,233.59183843705358,280.20968879617817,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2066,14.661073793754579,43.62377622539246,62698.81484492998,248.25291223080816,323.8334650215706,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2067,8.202547630212708,24.256563846767886,62666.355733453,256.45545986102087,348.0900288683385,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2068,5.7678666026312255,29.145064051458437,62631.442802798905,262.2233264636521,377.23509291979695,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2069,25.162758526860962,62.118747242867435,62544.16129702918,287.38608499051304,439.35384016266437,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2070,56.752952494518134,21.655710960727337,62465.75263357394,344.13903748503117,461.0095511233917,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2071,6.1082124604446415,44.84433751244965,62414.80008360104,350.2472499454758,505.8538886358414,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2072,37.64704023340698,40.30641521894898,62336.84662814868,387.8942901788828,546.1603038547903,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2073,2.2743896970138553,16.232790726628725,62318.33944772504,390.16867987589666,562.3930945814191,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2074,42.67755685883623,47.466072349582525,62228.19581851662,432.8462367347329,609.8591669310016,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2075,11.928292590238744,72.50255995528892,62143.764965971095,444.77452932497164,682.3617268862905,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2076,28.652006066913454,26.697243082779543,62088.4157168214,473.42653539188507,709.0589699690701,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2077,15.1823894506662,0,62073.23332737073,488.6089248425513,709.0589699690701,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2078,12.577805787894897,34.37030353323426,62026.285218049605,501.1867306304462,743.4292735023043,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2079,5.773322489187012,19.72201077202698,62000.78988478839,506.9600531196332,763.1512842743313,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2080,5.77490021177887,10.9963990782724,61984.01858549834,512.734953331412,774.1476833526036,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2081,9.797066982345582,10.123830345227661,61964.09768817077,522.5320203137577,784.2715136978313,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2082,6.64780707025055,0,61957.44988110052,529.1798273840083,784.2715136978313,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2083,15.39931391710785,1.7479903645019532,61940.30257681891,544.579141301116,786.0195040623333,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2084,0,0,61940.30257681891,544.579141301116,786.0195040623333,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2085,35.00554278472199,14.828996210555726,61890.46803782363,579.584684085838,800.848500272889,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2086,2.801589164685669,8.377569006867372,61879.28887965208,582.3862732505237,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2087,25.378221236918336,0,61853.91065841516,607.764494487442,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2088,10.149060664620363,0,61843.76159775054,617.9135551520624,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2089,30.638077725108644,0,61813.12352002543,648.5516328771711,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2090,10.154551903600465,0,61802.96896812183,658.7061847807715,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2091,4.548417846111451,0,61798.42055027572,663.254602626883,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2092,10.50204294788025,0,61787.918507327835,673.7566455747632,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2093,15.581563869117128,0,61772.33694345872,689.3382094438804,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2094,0.3501616454428101,0,61771.98678181328,689.6883710893231,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2095,10.854281578415833,0,61761.13250023486,700.542652667739,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2096,8.572004897308656,0,61752.56049533755,709.1146575650477,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2097,0.5252112105279542,0,61752.03528412703,709.6398687755756,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2098,12.9522558760672,0,61739.083028250956,722.5921246516428,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2099,15.406056426792299,0,61723.67697182416,737.9981810784351,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20083,2100,0,0,61723.67697182416,737.9981810784351,809.2260692797564,63270.90122218236,737.9981810784351,809.2260692797564,0.011664100982011899,0.012789861589580885
KS,20093,2018,118.69968812798524,200.61823910734162,113942.54136479406,118.69968812798524,200.61823910734162,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2019,44.974431719157415,130.66742581673708,113766.89950725816,163.67411984714266,331.2856649240787,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2020,36.9084238841861,179.16841025416198,113550.82267311982,200.58254373132877,510.4540751782407,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2021,90.67595738267823,154.44107440110383,113305.70564133604,291.258501114007,664.8951495793445,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2022,53.0554743037262,229.77843793283358,113022.87172909948,344.3139754177332,894.6735875121781,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2023,68.96564130967072,184.55332235383364,112769.35276543598,413.2796167274039,1079.2269098660117,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2024,80.55783514183564,192.46938260958925,112496.32554768455,493.83745186923954,1271.696292475601,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2025,66.2016478042975,149.51678748324952,112280.607112397,560.0390996735371,1421.2130799588506,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2026,61.98706354953583,190.02191175660064,112028.59813709087,622.0261632230729,1611.234991715451,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2027,28.57350183097931,155.84810021020266,111844.17653504969,650.5996650540521,1767.083091925654,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2028,74.80970597566895,156.387164729711,111612.9796643443,725.4093710297211,1923.470256655365,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2029,80.38858750683167,190.91552595072756,111341.67555088675,805.7979585365528,2114.3857826060926,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2030,33.4267631040979,176.19450622444643,111132.0542815582,839.2247216406507,2290.580288830539,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2031,22.74277112211365,113.5804096049173,110995.73110083117,861.9674927627643,2404.160698435456,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2032,31.17434208828125,240.3830863453659,110724.17367239752,893.1418348510456,2644.543784780822,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2033,6.664013607926026,259.45683768868616,110458.05282110091,899.8058484589716,2904.000622469508,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2034,54.994013345450135,242.64621107683107,110160.41259667862,954.7998618044218,3146.646833546339,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2035,65.9179149326828,193.70238417948275,109900.79229756646,1020.7177767371046,3340.349217725822,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2036,63.02286570705445,218.7601236544632,109619.00930820494,1083.740642444159,3559.109341380285,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2037,83.33349981874909,201.9425076963849,109333.73330068981,1167.074142262908,3761.05184907667,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2038,11.695545179206869,201.6461859531607,109120.39156955744,1178.769687442115,3962.698035029831,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2039,38.893507770911256,184.09404537532777,108897.40401641121,1217.6631952130263,4146.792080405158,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2040,59.87322721936096,231.78987389972932,108605.74091529212,1277.536422432387,4378.581954304888,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2041,45.23816265965515,185.16444369983122,108375.33830893262,1322.7745850920423,4563.746398004719,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2042,119.1278734486557,456.1564179904499,107800.05401749352,1441.902458540698,5019.902815995169,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2043,225.2810340422272,309.8624814133049,107264.910502038,1667.1834925829253,5329.765297408474,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2044,200.01779146765077,252.1787371178197,106812.71397345251,1867.201284050576,5581.944034526294,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2045,183.35254996333984,242.56254867484284,106386.79887481434,2050.553834013916,5824.506583201137,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2046,227.60166193514192,219.50354106796357,105939.69367181123,2278.1554959490577,6044.0101242691,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2047,110.3094242223996,312.8515322163666,105516.53271537246,2388.4649201714574,6356.8616564854665,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2048,428.9389261017197,294.89909387568514,104792.69469539505,2817.403846273177,6651.760750361152,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2049,617.6457431891419,319.3745341434424,103855.67441806248,3435.049589462319,6971.135284504594,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2050,455.46211379243374,496.6996734278821,102903.51263084216,3890.511703254753,7467.834957932476,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2051,337.72863479927184,497.2571676731814,102068.52682836971,4228.2403380540245,7965.092125605658,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2052,399.0079535658098,412.1064185993973,101257.4124562045,4627.248291619834,8377.198544205055,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2053,560.411209247218,372.62876405998963,100324.37248289729,5187.659500867052,8749.827308265045,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2054,585.0370929822659,329.9327831777536,99409.40260673728,5772.696593849319,9079.760091442799,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2055,618.7207622404011,276.1503019684186,98514.53154252845,6391.41735608972,9355.910393411217,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2056,538.6177778902021,369.15564150430373,97606.75812313394,6930.035133979922,9725.06603491552,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2057,591.6212702546583,346.19333566140796,96668.94351721788,7521.65640423458,10071.259370576929,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2058,627.7034781049451,308.3598693694348,95732.8801697435,8149.359882339525,10379.619239946363,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2059,569.8675760632383,225.63377573595093,94937.3788179443,8719.227458402764,10605.253015682314,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2060,677.81782514388,160.22119343911194,94099.33979936132,9397.045283546644,10765.474209121427,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2061,428.0887747832828,114.79495253386902,93556.45607204417,9825.134058329926,10880.269161655295,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2062,467.90368438728154,84.83218469090454,93003.72020296598,10293.037742717208,10965.1013463462,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2063,555.7160322214463,23.310031296425173,92424.69413944811,10848.753774938654,10988.411377642626,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2064,432.9859327423929,17.88182822267029,91973.82637848305,11281.739707681047,11006.293205865295,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2065,418.70605190846527,48.562431460432435,91506.55789511415,11700.445759589513,11054.855637325727,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2066,298.7716651735626,71.17320530235169,91136.61302463824,11999.217424763074,11126.028842628079,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2067,382.5070762904464,74.8528327208493,90679.25311562694,12381.72450105352,11200.881675348928,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2068,346.52375791077884,42.76248106977112,90289.96687664639,12728.2482589643,11243.644156418699,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2069,275.0914832711771,26.63639920772461,89988.23899416749,13003.339742235477,11270.280555626425,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2070,221.9795388237482,55.73718460412232,89710.52227073962,13225.319281059225,11326.017740230547,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2071,245.27460133964755,43.46500657236176,89421.78266282761,13470.593882398873,11369.482746802909,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2072,186.2387550048059,27.862624876181336,89207.68128294662,13656.832637403679,11397.34537167909,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2073,224.40655380480624,59.39835365315582,88923.87637548866,13881.239191208484,11456.743725332246,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2074,169.43664758517212,47.298724470004885,88707.14100343348,14050.675838793657,11504.042449802251,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2075,202.36866513925509,34.16417188744232,88470.60816640678,14253.044503932912,11538.206621689693,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2076,280.7319107035443,18.924874927479248,88170.95138077576,14533.776414636457,11557.131496617172,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2077,265.76878893350556,0,87905.18259184225,14799.545203569962,11557.131496617172,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2078,306.9966520613339,51.857618880372925,87546.32832090055,15106.541855631296,11608.989115497545,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2079,195.71033634896364,30.126368802945255,87320.49161574864,15302.25219198026,11639.11548430049,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2080,199.17775310338868,32.05750286916321,87089.25635977609,15501.429945083648,11671.172987169653,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2081,152.63488204640626,60.78195887327942,86875.8395188564,15654.064827130054,11731.954946042933,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2082,226.37142005633058,60.610423978652044,86588.85767482143,15880.436247186384,11792.565370021584,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2083,202.20842665633882,8.057183287693176,86378.59206487739,16082.644673842724,11800.622553309278,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2084,223.76089670364718,10.85473300052002,86143.97643517322,16306.40557054637,11811.477286309799,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2085,247.41579264880158,0.1752704121624756,85896.38537211226,16553.821363195173,11811.652556721961,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2086,187.81830188130036,43.09353011475067,85665.4735401162,16741.639665076473,11854.74608683671,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2087,233.87868706304903,31.181922332781678,85400.41293072037,16975.518352139523,11885.928009169493,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2088,179.3858035926886,1.4022452232250977,85219.62488190446,17154.90415573221,11887.330254392718,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2089,129.30577074191925,0.7003542393389893,85089.6187569232,17284.20992647413,11888.030608632058,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2090,206.5218286590961,31.882064171015017,84851.21486409308,17490.731755133227,11919.912672803071,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2091,218.0768019386658,22.107337001890667,84611.03072515254,17708.80855707189,11942.020009804963,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2092,215.44760692556918,12.95120751983246,84382.63191070713,17924.25616399746,11954.971217324795,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2093,154.53122680838746,17.34550160062073,84210.75518229813,18078.78739080585,11972.316718925416,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2094,220.2141115697284,54.11586325792389,83936.42520747047,18299.001502375577,12026.432582183339,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2095,242.05640560152804,31.706603181534426,83662.66219868741,18541.057907977105,12058.139185364875,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2096,173.41250685939826,33.95407924683563,83455.29561258118,18714.4704148365,12092.093264611709,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2097,182.2265849304418,37.3003953668393,83235.7686322839,18896.696999766944,12129.393659978548,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2098,263.2721361015155,41.16342761839874,82931.33306856398,19159.96913586846,12170.557087596948,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2099,174.6706799766098,1.7510854209881592,82754.91130316639,19334.63981584507,12172.308173017936,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20093,2100,202.58045403320833,35.55858202405365,82516.77226710912,19537.22026987828,12207.86675504199,114261.85929202939,19537.22026987828,12207.86675504199,0.17098636755021843,0.10684113518441214
KS,20095,2018,0,0,58234.371354635296,0,0,58234.371354635296,49.39853694289978,18.28330341429932,8.482711462973111e-4,3.1396069003574844e-4
KS,20095,2019,0,0,58234.371354635296,0,0,58234.371354635296,49.39853694289978,18.28330341429932,8.482711462973111e-4,3.1396069003574844e-4
KS,20095,2020,0,0,58234.371354635296,0,0,58234.371354635296,49.39853694289978,18.28330341429932,8.482711462973111e-4,3.1396069003574844e-4
KS,20095,2021,0,0,58234.371354635296,0,0,58234.371354635296,49.39853694289978,18.28330341429932,8.482711462973111e-4,3.1396069003574844e-4
KS,20095,2022,0,0,58234.371354635296,0,0,58234.371354635296,49.39853694289978,18.28330341429932,8.482711462973111e-4,3.1396069003574844e-4
KS,20095,2023,0,0,58234.371354635296,0,0,58234.371354635296,49.39853694289978,18.28330341429932,8.482711462973111e-4,3.1396069003574844e-4
